month	day	hour	DEWP	TEMP	PRES	Iws	Ir	pm2.5
0.454545455	0.033333333	0.217391304	0.779411765	0.62295082	0.381818182	0	0	0.021126761
0.454545455	0.733333333	0.217391304	0.823529412	0.606557377	0.327272727	0.033218887	0	0.021126761
0.454545455	0.9	0.913043478	0.808823529	0.786885246	0.254545455	0.003946623	0	0.021126761
0.545454545	0.266666667	0.217391304	0.852941176	0.672131148	0.254545455	0.014246779	0	0.021126761
0.545454545	0.366666667	0.086956522	0.823529412	0.704918033	0.2	0.002371514	0	0.021126761
0.545454545	0.4	0.782608696	0.794117647	0.803278689	0.163636364	0.004743027	0	0.021126761
0.545454545	0.433333333	0.260869565	0.838235294	0.672131148	0.218181818	0.016600595	0	0.021126761
0.545454545	0.433333333	0.52173913	0.794117647	0.868852459	0.2	0.005539431	0	0.021126761
0.545454545	0.7	0.956521739	0.808823529	0.770491803	0.272727273	0.017396998	0	0.021126761
0.545454545	0.733333333	0.130434783	0.823529412	0.737704918	0.254545455	0.045872859	0	0.021126761
0.545454545	0.733333333	0.739130435	0.794117647	0.836065574	0.181818182	0.013450375	0	0.021126761
0.545454545	0.733333333	0.782608696	0.794117647	0.836065574	0.181818182	0.018989806	0	0.021126761
0.636363636	0.3	0.173913043	0.838235294	0.62295082	0.236363636	0.000778706	0	0.021126761
0.636363636	0.333333333	0.826086957	0.823529412	0.786885246	0.2	0.00157511	0	0.021126761
0.636363636	0.366666667	0.565217391	0.764705882	0.852459016	0.272727273	0.015821889	0	0.021126761
0.636363636	0.4	0.130434783	0.852941176	0.639344262	0.290909091	0.004743027	0	0.021126761
0.636363636	0.4	0.782608696	0.852941176	0.68852459	0.309090909	0.002371514	0	0.021126761
0.636363636	0.4	1	0.838235294	0.606557377	0.327272727	0.000778706	0	0.021126761
0.636363636	0.7	0.086956522	0.838235294	0.68852459	0.309090909	0.007910944	0	0.021126761
0.636363636	0.8	0.913043478	0.75	0.754098361	0.381818182	0.033218887	0	0.021126761
0.636363636	0.866666667	0.304347826	0.808823529	0.62295082	0.418181818	0.007910944	0	0.021126761
0.727272727	0	1	0.867647059	0.639344262	0.363636364	0.007910944	0	0.021126761
0.727272727	0.033333333	0.304347826	0.867647059	0.62295082	0.345454545	0.005539431	0.194444444	0.021126761
0.727272727	0.033333333	0.347826087	0.867647059	0.639344262	0.345454545	0.002371514	0.222222222	0.021126761
0.727272727	0.066666667	0.913043478	0.779411765	0.721311475	0.290909091	0.045890556	0	0.021126761
0.727272727	0.566666667	0.739130435	0.691176471	0.737704918	0.454545455	0.016618293	0	0.021126761
0.727272727	0.933333333	0.913043478	0.661764706	0.540983607	0.636363636	0.013450375	0	0.021126761
0.727272727	0.966666667	0.652173913	0.588235294	0.557377049	0.6	0.002371514	0	0.021126761
0.818181818	0.033333333	0.695652174	0.779411765	0.639344262	0.381818182	0.002371514	0	0.021126761
0.818181818	0.133333333	0.391304348	0.705882353	0.590163934	0.618181818	0.016618293	0	0.021126761
0.818181818	0.166666667	0.391304348	0.661764706	0.557377049	0.654545455	0.01978621	0	0.021126761
0.818181818	0.333333333	0.826086957	0.691176471	0.62295082	0.6	0.038758318	0	0.021126761
0.909090909	0.4	0.304347826	0.455882353	0.245901639	0.636363636	0.000778706	0	0.021126761
0.909090909	0.4	0.347826087	0.485294118	0.31147541	0.636363636	0.002353816	0	0.021126761
0.909090909	0.433333333	0.52173913	0.397058824	0.491803279	0.654545455	0.008707348	0	0.021126761
0.909090909	0.433333333	0.652173913	0.397058824	0.524590164	0.636363636	0.002371514	0	0.021126761
0.909090909	0.433333333	0.695652174	0.397058824	0.508196721	0.636363636	0.004743027	0	0.021126761
0.909090909	0.5	0.608695652	0.5	0.508196721	0.6	0.052208693	0	0.021126761
1	0	0.130434783	0.264705882	0.229508197	0.690909091	0.380557129	0	0.021126761
1	0.2	0.695652174	0.338235294	0.37704918	0.636363636	0.075941526	0	0.021126761
1	0.233333333	0.347826087	0.397058824	0.245901639	0.781818182	0.000778706	0	0.021126761
1	0.3	0.695652174	0.323529412	0.37704918	0.654545455	0.10836401	0	0.021126761
1	0.366666667	0.869565217	0.338235294	0.262295082	0.672727273	0.003928925	0	0.021126761
1	0.666666667	0.52173913	0.308823529	0.31147541	0.654545455	0.700906131	0	0.021126761
1	0.733333333	0.956521739	0.397058824	0.295081967	0.581818182	0.019768512	0	0.021126761
0	0.3	1	0.338235294	0.229508197	0.8	0.091781113	0	0.022132797
0	0.366666667	0.565217391	0.264705882	0.131147541	0.690909091	0.110735523	0	0.022132797
0	0.366666667	0.608695652	0.25	0.131147541	0.690909091	0.133671952	0	0.022132797
0	0.366666667	0.652173913	0.264705882	0.131147541	0.690909091	0.155033272	0	0.022132797
0	0.366666667	0.956521739	0.25	0.114754098	0.763636364	0.265025485	0	0.022132797
0	0.366666667	1	0.25	0.114754098	0.781818182	0.282422483	0	0.022132797
0	0.633333333	0.739130435	0.367647059	0.278688525	0.763636364	0.022140025	0	0.022132797
0	0.7	0.260869565	0.294117647	0.196721311	0.8	0.094913634	0	0.022132797
0	0.7	0.391304348	0.294117647	0.229508197	0.818181818	0.119442871	0	0.022132797
0	0.7	0.47826087	0.308823529	0.245901639	0.818181818	0.147918731	0	0.022132797
0	0.733333333	0.260869565	0.323529412	0.196721311	0.727272727	0.034811695	0	0.022132797
0	0.733333333	0.695652174	0.308823529	0.360655738	0.6	0.151936146	0	0.022132797
0	0.9	0.043478261	0.367647059	0.295081967	0.581818182	0.011857568	0	0.022132797
0	0.966666667	0.260869565	0.367647059	0.229508197	0.527272727	0.000778706	0	0.022132797
0	1	0.347826087	0.338235294	0.31147541	0.618181818	0.20563146	0	0.022132797
0.090909091	0.3	0.043478261	0.308823529	0.31147541	0.672727273	0.036386804	0	0.022132797
0.090909091	0.333333333	0.826086957	0.279411765	0.262295082	0.818181818	0.018989806	0	0.022132797
0.090909091	0.366666667	0.043478261	0.264705882	0.213114754	0.854545455	0.025307943	0	0.022132797
0.090909091	0.366666667	0.826086957	0.279411765	0.245901639	0.745454545	0.000778706	0	0.022132797
0.090909091	0.533333333	0.391304348	0.264705882	0.278688525	0.672727273	0.095710038	0	0.022132797
0.181818182	0.133333333	0.782608696	0.235294118	0.327868852	0.690909091	0.010282458	0	0.022132797
0.181818182	0.266666667	0.913043478	0.323529412	0.278688525	0.709090909	0.000778706	0	0.022132797
0.181818182	0.466666667	0.652173913	0.426470588	0.360655738	0.6	0.166112134	0	0.022132797
0.181818182	0.466666667	0.695652174	0.426470588	0.37704918	0.6	0.187473453	0	0.022132797
0.181818182	0.533333333	0.52173913	0.382352941	0.393442623	0.654545455	0.095727736	0	0.022132797
0.181818182	0.633333333	0.782608696	0.397058824	0.442622951	0.436363636	0.27930766	0	0.022132797
0.181818182	0.766666667	1	0.588235294	0.327868852	0.654545455	0.011857568	0	0.022132797
0.272727273	0	0.304347826	0.308823529	0.409836066	0.581818182	0.17558049	0	0.022132797
0.272727273	0.3	0.347826087	0.411764706	0.442622951	0.545454545	0.045890556	0	0.022132797
0.272727273	0.3	0.608695652	0.397058824	0.573770492	0.454545455	0.004743027	0	0.022132797
0.272727273	0.3	0.652173913	0.397058824	0.573770492	0.436363636	0.011857568	0	0.022132797
0.272727273	0.366666667	0.434782609	0.544117647	0.442622951	0.472727273	0.050651281	0	0.022132797
0.272727273	0.6	0.52173913	0.676470588	0.573770492	0.436363636	0.051412289	0	0.022132797
0.272727273	0.8	0.739130435	0.691176471	0.491803279	0.4	0.029254566	0.027777778	0.022132797
0.272727273	0.866666667	0.217391304	0.411764706	0.360655738	0.345454545	0.176447685	0	0.022132797
0.272727273	0.866666667	0.304347826	0.411764706	0.409836066	0.345454545	0.193844684	0	0.022132797
0.272727273	0.933333333	0.608695652	0.455882353	0.62295082	0.381818182	0.164537024	0	0.022132797
0.272727273	0.933333333	0.826086957	0.485294118	0.590163934	0.418181818	0.260282458	0	0.022132797
0.363636364	0.933333333	0.826086957	0.75	0.737704918	0.2	0.000778706	0	0.022132797
0.363636364	0.966666667	0.173913043	0.705882353	0.68852459	0.236363636	0.041908537	0	0.022132797
0.454545455	0.5	0.913043478	0.823529412	0.68852459	0.2	0.002371514	0	0.022132797
0.545454545	0.166666667	0.304347826	0.735294118	0.803278689	0.2	0.011857568	0	0.022132797
0.545454545	1	0.565217391	0.941176471	0.819672131	0.163636364	0.039537024	0	0.022132797
0.545454545	1	0.608695652	0.897058824	0.819672131	0.163636364	0.052190995	0	0.022132797
0.636363636	0	0.043478261	0.897058824	0.737704918	0.272727273	0.011875265	0.027777778	0.022132797
0.636363636	0	0.739130435	0.779411765	0.819672131	0.309090909	0.034793997	0	0.022132797
0.636363636	0.833333333	0.956521739	0.794117647	0.704918033	0.418181818	0.015821889	0	0.022132797
0.636363636	0.9	0.608695652	0.794117647	0.836065574	0.327272727	0.000778706	0	0.022132797
0.818181818	0.033333333	0.434782609	0.764705882	0.639344262	0.4	0.03957242	0	0.022132797
0.818181818	0.1	0.173913043	0.676470588	0.459016393	0.490909091	0.016600595	0	0.022132797
0.818181818	0.1	0.260869565	0.676470588	0.459016393	0.509090909	0.022936429	0	0.022132797
0.818181818	0.1	0.347826087	0.676470588	0.540983607	0.527272727	0.002371514	0	0.022132797
0.818181818	0.366666667	0.52173913	0.661764706	0.606557377	0.581818182	0.000778706	0	0.022132797
0.818181818	0.433333333	0.347826087	0.558823529	0.540983607	0.563636364	0.029272264	0	0.022132797
0.818181818	0.433333333	0.434782609	0.544117647	0.606557377	0.545454545	0.046669262	0	0.022132797
0.818181818	0.433333333	0.869565217	0.602941176	0.508196721	0.527272727	0.165333428	0	0.022132797
0.818181818	1	0.695652174	0.529411765	0.62295082	0.563636364	0.006318137	0	0.022132797
0.909090909	0.433333333	0.347826087	0.470588235	0.31147541	0.8	0.331569446	0	0.022132797
0.909090909	0.433333333	0.608695652	0.470588235	0.31147541	0.8	0.35057695	0	0.022132797
0.909090909	0.766666667	0.913043478	0.367647059	0.31147541	0.690909091	0.197791307	0	0.022132797
0.909090909	0.766666667	0.956521739	0.352941176	0.31147541	0.690909091	0.002371514	0	0.022132797
0.909090909	0.8	0.260869565	0.426470588	0.213114754	0.672727273	0.000778706	0	0.022132797
1	0.033333333	0.565217391	0.308823529	0.360655738	0.545454545	0.22863868	0	0.022132797
1	0.066666667	0.086956522	0.367647059	0.245901639	0.636363636	0.000778706	0	0.022132797
1	0.133333333	0.434782609	0.485294118	0.459016393	0.509090909	0.006318137	0	0.022132797
1	0.133333333	0.652173913	0.426470588	0.491803279	0.563636364	0.055341215	0	0.022132797
1	0.333333333	0.217391304	0.352941176	0.147540984	0.581818182	0.011078862	0	0.022132797
1	0.4	0.869565217	0.264705882	0.213114754	0.745454545	0.010282458	0	0.022132797
1	0.433333333	0.391304348	0.264705882	0.196721311	0.8	0.048244372	0	0.022132797
1	0.433333333	0.52173913	0.25	0.229508197	0.781818182	0.079091746	0	0.022132797
1	0.466666667	0.47826087	0.205882353	0.180327869	0.8	0.387636274	0	0.022132797
1	0.466666667	0.52173913	0.205882353	0.180327869	0.781818182	0.403458162	0	0.022132797
1	0.5	0.130434783	0.25	0.245901639	0.6	0.059340932	0	0.022132797
1	0.6	0.652173913	0.411764706	0.491803279	0.454545455	0.125778706	0	0.022132797
1	0.8	0.52173913	0.25	0.245901639	0.654545455	0.015025485	0	0.022132797
1	0.833333333	0.217391304	0.338235294	0.213114754	0.490909091	0.023732833	0	0.022132797
1	0.933333333	0.869565217	0.294117647	0.229508197	0.618181818	0.181155316	0	0.022132797
1	1	1	0.279411765	0.196721311	0.763636364	1	0	0.022132797
0	0.033333333	0.347826087	0.323529412	0.196721311	0.836363636	0.015025485	0	0.022132797
0	0.033333333	0.391304348	0.323529412	0.213114754	0.854545455	0.022140025	0	0.022132797
0	0.166666667	0.826086957	0.323529412	0.262295082	0.836363636	0.729381991	0	0.022132797
0	0.166666667	1	0.308823529	0.196721311	0.854545455	0.759450658	0	0.022132797
0	0.333333333	0.913043478	0.25	0.213114754	0.618181818	0.006318137	0	0.022132797
0	0.466666667	0.434782609	0.205882353	0.180327869	0.927272727	0.48021379	0	0.022132797
0	0.6	0	0.264705882	0.163934426	0.781818182	0.179562509	0	0.022132797
0	0.966666667	0.043478261	0.264705882	0.213114754	0.818181818	0.155068668	0	0.022132797
0.090909091	0	0.739130435	0.264705882	0.426229508	0.527272727	0.056155316	0	0.022132797
0.090909091	0.166666667	0.260869565	0.441176471	0.278688525	0.527272727	0.009486054	0	0.022132797
0.090909091	0.166666667	0.782608696	0.426470588	0.409836066	0.509090909	0.015025485	0	0.022132797
0.090909091	0.366666667	0.47826087	0.323529412	0.245901639	0.781818182	0.010282458	0	0.022132797
0.090909091	0.433333333	0.304347826	0.294117647	0.131147541	0.781818182	0.004743027	0	0.022132797
0.090909091	0.433333333	0.565217391	0.338235294	0.295081967	0.745454545	0.002353816	0	0.022132797
0.181818182	0.033333333	0.391304348	0.367647059	0.31147541	0.672727273	0.004743027	0	0.022132797
0.181818182	0.2	0.652173913	0.382352941	0.475409836	0.527272727	0.127371514	0	0.022132797
0.181818182	0.2	0.739130435	0.323529412	0.475409836	0.527272727	0.159015291	0	0.022132797
0.181818182	0.3	0.695652174	0.382352941	0.573770492	0.509090909	0.041926235	0	0.022132797
0.181818182	0.433333333	0.565217391	0.294117647	0.442622951	0.690909091	0.139229081	0	0.022132797
0.181818182	0.466666667	0.565217391	0.294117647	0.426229508	0.636363636	0.484956817	0	0.022132797
0.181818182	0.7	0.652173913	0.308823529	0.475409836	0.618181818	0.090984709	0	0.022132797
0.181818182	0.733333333	0.695652174	0.338235294	0.475409836	0.527272727	0.016600595	0	0.022132797
0.181818182	0.733333333	0.782608696	0.382352941	0.459016393	0.545454545	0.002371514	0	0.022132797
0.181818182	0.8	0.52173913	0.382352941	0.508196721	0.672727273	0.000778706	0	0.022132797
0.181818182	0.8	0.826086957	0.411764706	0.475409836	0.618181818	0.017396998	0	0.022132797
0.181818182	0.866666667	0.913043478	0.411764706	0.459016393	0.581818182	0.004743027	0	0.022132797
0.181818182	0.866666667	0.956521739	0.514705882	0.459016393	0.6	0.007910944	0	0.022132797
0.272727273	0.1	0.826086957	0.411764706	0.557377049	0.545454545	0.062473453	0	0.022132797
0.272727273	0.3	0.956521739	0.308823529	0.491803279	0.563636364	0.086206286	0	0.022132797
0.272727273	0.533333333	0.391304348	0.529411765	0.606557377	0.363636364	0.100453065	0	0.022132797
0.272727273	0.766666667	0.47826087	0.529411765	0.606557377	0.363636364	0.246849781	0	0.022132797
0.272727273	0.833333333	0.869565217	0.647058824	0.491803279	0.309090909	0.000778706	0	0.022132797
0.363636364	0.266666667	0.608695652	0.691176471	0.721311475	0.254545455	0.002371514	0	0.022132797
0.363636364	0.3	0.086956522	0.647058824	0.606557377	0.327272727	0.08542758	0	0.022132797
0.363636364	0.366666667	0.52173913	0.558823529	0.639344262	0.345454545	0.352806881	0	0.022132797
0.363636364	0.4	0.043478261	0.558823529	0.62295082	0.345454545	0.515025485	0	0.022132797
0.363636364	0.433333333	0.217391304	0.5	0.62295082	0.345454545	0.018972108	0	0.022132797
0.363636364	0.433333333	0.695652174	0.573529412	0.786885246	0.236363636	0.022157723	0	0.022132797
0.363636364	0.633333333	0.956521739	0.588235294	0.524590164	0.436363636	0.018989806	0	0.022132797
0.454545455	0.1	1	0.735294118	0.639344262	0.290909091	0.002371514	0	0.022132797
0.454545455	0.233333333	0.565217391	0.794117647	0.852459016	0.145454545	0.002371514	0	0.022132797
0.454545455	0.233333333	0.739130435	0.808823529	0.819672131	0.127272727	0.024511539	0	0.022132797
0.454545455	0.366666667	0.608695652	0.720588235	0.852459016	0.254545455	0.004743027	0	0.022132797
0.454545455	0.766666667	0.086956522	0.838235294	0.606557377	0.254545455	0.022936429	0.055555556	0.022132797
0.454545455	0.766666667	0.47826087	0.838235294	0.721311475	0.327272727	0.004743027	0	0.022132797
0.454545455	0.8	0.260869565	0.838235294	0.639344262	0.381818182	0.005539431	0	0.022132797
0.454545455	0.8	0.347826087	0.823529412	0.704918033	0.4	0.004743027	0	0.022132797
0.454545455	0.8	0.695652174	0.764705882	0.819672131	0.345454545	0.005539431	0	0.022132797
0.545454545	0.2	0.869565217	0.794117647	0.721311475	0.109090909	0.016600595	0	0.022132797
0.545454545	0.233333333	0.043478261	0.838235294	0.655737705	0.127272727	0.000778706	0	0.022132797
0.545454545	0.266666667	0.043478261	0.808823529	0.672131148	0.218181818	0.002371514	0	0.022132797
0.545454545	0.833333333	0.434782609	0.911764706	0.786885246	0.181818182	0.004743027	0	0.022132797
0.636363636	0.533333333	0.739130435	0.882352941	0.721311475	0.309090909	0.030865071	0.055555556	0.022132797
0.636363636	0.566666667	0.608695652	0.823529412	0.819672131	0.345454545	0.002371514	0	0.022132797
0.727272727	0	0.47826087	0.852941176	0.704918033	0.4	0.004743027	0	0.022132797
0.727272727	0	0.652173913	0.779411765	0.770491803	0.345454545	0.018972108	0	0.022132797
0.727272727	0.3	0.217391304	0.779411765	0.557377049	0.6	0.016618293	0.083333333	0.022132797
0.727272727	0.3	0.47826087	0.764705882	0.540983607	0.636363636	0.055376611	0.25	0.022132797
0.727272727	0.5	0.217391304	0.838235294	0.590163934	0.381818182	0.000778706	0	0.022132797
0.727272727	0.5	0.434782609	0.779411765	0.672131148	0.454545455	0.007910944	0	0.022132797
0.727272727	0.6	0.391304348	0.676470588	0.573770492	0.636363636	0.054580207	0	0.022132797
0.727272727	0.6	0.695652174	0.617647059	0.672131148	0.527272727	0.004743027	0	0.022132797
0.727272727	0.6	0.869565217	0.617647059	0.606557377	0.545454545	0.011078862	0	0.022132797
0.818181818	0.033333333	0.130434783	0.602941176	0.393442623	0.727272727	0.004743027	0	0.022132797
0.818181818	0.033333333	0.260869565	0.588235294	0.393442623	0.745454545	0.005539431	0	0.022132797
0.818181818	0.033333333	0.52173913	0.514705882	0.62295082	0.727272727	0.002371514	0	0.022132797
0.818181818	0.033333333	0.782608696	0.588235294	0.540983607	0.690909091	0.005539431	0	0.022132797
0.818181818	0.5	0.260869565	0.647058824	0.459016393	0.381818182	0.010282458	0	0.022132797
0.818181818	0.533333333	0.217391304	0.602941176	0.409836066	0.563636364	0.006318137	0	0.022132797
0.818181818	0.533333333	0.347826087	0.602941176	0.540983607	0.618181818	0.002371514	0	0.022132797
0.818181818	0.533333333	0.565217391	0.573529412	0.62295082	0.581818182	0.002371514	0	0.022132797
0.818181818	0.533333333	0.739130435	0.588235294	0.573770492	0.563636364	0.022936429	0	0.022132797
0.909090909	0.266666667	0.260869565	0.573529412	0.360655738	0.654545455	0.037961914	0	0.022132797
0.909090909	0.6	0.956521739	0.426470588	0.31147541	0.672727273	0.254778423	0	0.022132797
1	0.266666667	0.347826087	0.367647059	0.196721311	0.890909091	0.015025485	0	0.022132797
1	0.3	0.434782609	0.367647059	0.344262295	0.727272727	0.26026476	0	0.022132797
1	0.466666667	0.173913043	0.323529412	0.196721311	0.818181818	0.000778706	0	0.022132797
1	0.566666667	0.391304348	0.323529412	0.245901639	0.8	0.045076455	0	0.022132797
1	0.7	0.695652174	0.308823529	0.344262295	0.690909091	0.140804191	0	0.022132797
1	0.766666667	0.52173913	0.338235294	0.360655738	0.654545455	0.016618293	0	0.022132797
1	0.766666667	0.695652174	0.338235294	0.360655738	0.636363636	0.062491151	0	0.022132797
0	0	0.47826087	0.352941176	0.31147541	0.8	0.067234178	0	0.022132797
0	0	0.52173913	0.323529412	0.31147541	0.781818182	0.074348719	0	0.022132797
0	0	0.608695652	0.323529412	0.344262295	0.763636364	0.083056067	0	0.022132797
0	0.633333333	0.434782609	0.323529412	0.262295082	0.836363636	0.083073765	0	0.022132797
0	0.633333333	0.565217391	0.279411765	0.278688525	0.8	0.116292652	0	0.022132797
0	0.633333333	0.782608696	0.25	0.245901639	0.818181818	0.166926235	0	0.022132797
0	0.633333333	0.869565217	0.264705882	0.229508197	0.836363636	0.185916041	0	0.022132797
0	0.666666667	0.869565217	0.220588235	0.196721311	0.818181818	0.009486054	0	0.022132797
0	0.7	0.52173913	0.235294118	0.229508197	0.8	0.006318137	0	0.022132797
0	1	0.608695652	0.25	0.295081967	0.581818182	0.065659068	0	0.022132797
0.090909091	0.1	0.565217391	0.220588235	0.327868852	0.636363636	0.003946623	0	0.022132797
0.090909091	0.166666667	0.608695652	0.220588235	0.278688525	0.654545455	0.219134929	0	0.022132797
0.090909091	0.2	0.434782609	0.220588235	0.196721311	0.763636364	0.024511539	0	0.022132797
0.090909091	0.233333333	1	0.279411765	0.196721311	0.654545455	0.004743027	0	0.022132797
0.090909091	0.433333333	0.565217391	0.205882353	0.37704918	0.654545455	0.022140025	0	0.022132797
0.090909091	0.433333333	0.826086957	0.294117647	0.278688525	0.690909091	0.000778706	0	0.022132797
0.090909091	0.833333333	0.608695652	0.308823529	0.409836066	0.654545455	0.005539431	0	0.022132797
0.181818182	0.3	0.608695652	0.264705882	0.409836066	0.618181818	0.124203596	0	0.022132797
0.181818182	0.733333333	0.47826087	0.5	0.508196721	0.381818182	0.045094153	0	0.022132797
0.181818182	0.8	0.347826087	0.426470588	0.426229508	0.636363636	0.002371514	0	0.022132797
0.181818182	0.8	0.434782609	0.411764706	0.475409836	0.636363636	0.002353816	0	0.022132797
0.181818182	0.966666667	0.52173913	0.382352941	0.524590164	0.581818182	0.457241965	0	0.022132797
0.272727273	0.1	0.434782609	0.426470588	0.606557377	0.4	0.072773609	0	0.022132797
0.272727273	0.1	0.652173913	0.367647059	0.639344262	0.345454545	0.152679456	0	0.022132797
0.272727273	0.133333333	0.043478261	0.338235294	0.508196721	0.454545455	0.034811695	0	0.022132797
0.272727273	0.133333333	0.565217391	0.411764706	0.62295082	0.436363636	0.17483718	0	0.022132797
0.272727273	0.233333333	0.695652174	0.382352941	0.704918033	0.381818182	0.159811695	0	0.022132797
0.272727273	0.333333333	0.869565217	0.514705882	0.573770492	0.363636364	0.020564916	0	0.022132797
0.272727273	0.366666667	0.47826087	0.470588235	0.672131148	0.327272727	0.102859975	0	0.022132797
0.272727273	0.366666667	0.565217391	0.470588235	0.672131148	0.290909091	0.006318137	0	0.022132797
0.272727273	0.366666667	0.652173913	0.5	0.721311475	0.272727273	0.011857568	0	0.022132797
0.272727273	0.4	0.695652174	0.544117647	0.754098361	0.236363636	0.063305253	0	0.022132797
0.272727273	0.4	0.782608696	0.573529412	0.704918033	0.236363636	0.086241682	0	0.022132797
0.272727273	0.433333333	0.782608696	0.514705882	0.754098361	0.2	0.087799094	0	0.022132797
0.272727273	0.433333333	0.826086957	0.544117647	0.721311475	0.218181818	0.098081552	0	0.022132797
0.272727273	0.5	0.260869565	0.617647059	0.426229508	0.527272727	0.00157511	0	0.022132797
0.272727273	0.5	0.391304348	0.411764706	0.606557377	0.545454545	0.002353816	0	0.022132797
0.272727273	0.5	0.434782609	0.411764706	0.606557377	0.545454545	0.004743027	0	0.022132797
0.272727273	0.5	0.47826087	0.426470588	0.639344262	0.527272727	0.000778706	0	0.022132797
0.363636364	0.466666667	0.739130435	0.529411765	0.737704918	0.2	0.153493558	0	0.022132797
0.363636364	0.466666667	0.913043478	0.588235294	0.672131148	0.218181818	0.190676766	0	0.022132797
0.363636364	0.5	0.47826087	0.558823529	0.704918033	0.254545455	0.136043466	0	0.022132797
0.363636364	0.5	0.608695652	0.573529412	0.754098361	0.218181818	0.192198782	0	0.022132797
0.363636364	0.8	0.347826087	0.661764706	0.672131148	0.363636364	0.002371514	0	0.022132797
0.363636364	0.8	0.391304348	0.647058824	0.704918033	0.363636364	0.005539431	0	0.022132797
0.363636364	0.933333333	0.913043478	0.764705882	0.606557377	0.4	0.006318137	0	0.022132797
0.454545455	0.333333333	0.913043478	0.735294118	0.655737705	0.072727273	0.000778706	0	0.022132797
0.545454545	0.033333333	0.782608696	0.794117647	0.852459016	0.072727273	0.015025485	0	0.022132797
0.545454545	0.033333333	0.956521739	0.823529412	0.786885246	0.109090909	0.034015291	0	0.022132797
0.545454545	0.066666667	0.695652174	0.808823529	0.885245902	0.072727273	0.002371514	0	0.022132797
0.545454545	0.066666667	0.826086957	0.823529412	0.836065574	0.090909091	0.016618293	0	0.022132797
0.545454545	0.3	0.869565217	0.897058824	0.672131148	0.072727273	0.075145122	0.083333333	0.022132797
0.545454545	0.4	0.347826087	0.882352941	0.737704918	0.236363636	0.007910944	0	0.022132797
0.545454545	1	0.652173913	0.882352941	0.655737705	0.272727273	0.002371514	0.333333333	0.022132797
0.545454545	1	0.826086957	0.882352941	0.655737705	0.290909091	0.022157723	0.444444444	0.022132797
0.545454545	1	1	0.882352941	0.639344262	0.309090909	0.045890556	0.555555556	0.022132797
0.636363636	0	0.347826087	0.882352941	0.639344262	0.309090909	0.016600595	0.111111111	0.022132797
0.636363636	0.033333333	0.826086957	0.911764706	0.754098361	0.290909091	0.022954127	0	0.022132797
0.636363636	0.1	0.652173913	0.911764706	0.819672131	0.290909091	0.010282458	0	0.022132797
0.636363636	0.133333333	0.565217391	0.926470588	0.819672131	0.363636364	0.004743027	0	0.022132797
0.636363636	0.7	0.695652174	0.617647059	0.770491803	0.418181818	0.018989806	0	0.022132797
0.636363636	0.7	0.782608696	0.676470588	0.737704918	0.4	0.033218887	0	0.022132797
0.727272727	0.133333333	0.434782609	0.764705882	0.68852459	0.490909091	0.002353816	0	0.022132797
0.727272727	0.6	0.52173913	0.691176471	0.754098361	0.345454545	0.004743027	0	0.022132797
0.727272727	0.966666667	0.217391304	0.661764706	0.442622951	0.509090909	0.004743027	0	0.022132797
0.818181818	0	0.391304348	0.720588235	0.606557377	0.490909091	0.022954127	0	0.022132797
0.818181818	0.433333333	0.565217391	0.691176471	0.540983607	0.527272727	0.096860399	0	0.022132797
0.818181818	0.533333333	0.391304348	0.514705882	0.508196721	0.545454545	0.007910944	0	0.022132797
0.909090909	0.1	0.47826087	0.632352941	0.37704918	0.363636364	0.265043183	0.722222222	0.022132797
0.909090909	0.1	0.956521739	0.573529412	0.37704918	0.472727273	0.447826703	0	0.022132797
0.909090909	0.1	1	0.558823529	0.37704918	0.472727273	0.462073482	0	0.022132797
0.909090909	0.133333333	0.391304348	0.529411765	0.426229508	0.527272727	0.611585021	0	0.022132797
0.909090909	0.3	0.826086957	0.602941176	0.393442623	0.509090909	0.027679456	0	0.022132797
0.909090909	0.366666667	0.391304348	0.411764706	0.37704918	0.527272727	0.002371514	0	0.022132797
0.909090909	0.366666667	0.695652174	0.382352941	0.459016393	0.436363636	0.079091746	0	0.022132797
0.909090909	0.6	0.347826087	0.455882353	0.327868852	0.636363636	0.000778706	0	0.022132797
0.909090909	0.6	0.47826087	0.411764706	0.426229508	0.654545455	0.004743027	0	0.022132797
0.909090909	0.6	0.608695652	0.411764706	0.459016393	0.6	0.002353816	0	0.022132797
0.909090909	0.8	0.956521739	0.352941176	0.360655738	0.581818182	0.013432677	0	0.022132797
1	0.133333333	0.086956522	0.382352941	0.196721311	0.563636364	0.004725329	0	0.022132797
1	0.3	0.086956522	0.367647059	0.213114754	0.654545455	0.015821889	0	0.022132797
1	0.533333333	0.695652174	0.382352941	0.278688525	0.8	0.175633583	0	0.022132797
1	0.533333333	0.782608696	0.338235294	0.262295082	0.818181818	0.205702251	0	0.022132797
1	0.533333333	0.826086957	0.338235294	0.245901639	0.818181818	0.218356223	0	0.022132797
1	0.566666667	0.086956522	0.323529412	0.163934426	0.872727273	0.29983718	0	0.022132797
1	0.666666667	0.652173913	0.382352941	0.327868852	0.672727273	0.034811695	0	0.022132797
1	0.7	0.173913043	0.323529412	0.180327869	0.781818182	0.015025485	0	0.022132797
1	0.7	0.434782609	0.308823529	0.213114754	0.818181818	0.062491151	0	0.022132797
